Timesheet_ID,Work_Date,Project_ID,Consultant_ID,Task_Category,Hours_Worked,Billable_Flag,Approved_Flag
TMS-000314,2024-04-01,PRJ-0024,CON-071,Delivery,192,Billable,Yes
TMS-000315,2024-04-01,PRJ-0024,CON-074,Sales Support,175.4,Non-Billable,Yes
TMS-000316,2024-08-01,PRJ-0025,CON-068,Analysis,115.5,Billable,No
TMS-000317,2024-08-01,PRJ-0025,CON-068,Delivery,86.1,Billable,Yes
TMS-000318,2024-08-01,PRJ-0025,CON-068,Delivery,174.2,Billable,Yes
TMS-000319,2024-07-01,PRJ-0025,CON-068,Delivery,32,Billable,Yes
TMS-000320,2024-08-01,PRJ-0025,CON-017,Delivery,79.6,Billable,No
TMS-000321,2024-07-01,PRJ-0025,CON-068,Delivery,106.1,Billable,Yes
TMS-000322,2024-08-01,PRJ-0025,CON-068,Delivery,75.2,Billable,Yes
TMS-000323,2024-08-01,PRJ-0025,CON-017,Delivery,125.4,Billable,Yes
TMS-000324,2024-07-01,PRJ-0025,CON-068,Analysis,148.7,Billable,Yes
TMS-000325,2024-07-01,PRJ-0025,CON-068,Internal Training,183.7,Non-Billable,Yes
TMS-000326,2024-07-01,PRJ-0025,CON-017,QA Review,34.1,Billable,Yes
TMS-000327,2024-07-01,PRJ-0025,CON-068,Delivery,36.3,Billable,Yes
TMS-000328,2024-08-01,PRJ-0025,CON-068,Delivery,53.9,Billable,Yes
TMS-000329,2024-08-01,PRJ-0025,CON-068,Client Workshop,95.5,Billable,Yes
TMS-000330,2024-08-01,PRJ-0025,CON-068,Client Workshop,26.1,Billable,Yes
TMS-000331,2024-08-01,PRJ-0025,CON-068,Analysis,102.9,Billable,Yes
TMS-000332,2024-08-01,PRJ-0025,CON-017,Delivery,153.2,Billable,Yes
TMS-000333,2024-08-01,PRJ-0025,CON-068,Delivery,115.2,Billable,Yes
TMS-000334,2024-07-01,PRJ-0025,CON-017,Delivery,81.2,Billable,Yes
TMS-000335,2024-07-01,PRJ-0025,CON-017,Admin,120,Non-Billable,Yes
TMS-000336,2024-07-01,PRJ-0025,CON-068,Admin,26.3,Non-Billable,Yes
TMS-000337,2024-02-01,PRJ-0026,CON-078,Delivery,152.9,Billable,Yes
TMS-000338,2024-04-01,PRJ-0026,CON-037,QA Review,55.5,Billable,Yes
TMS-000339,2024-03-01,PRJ-0026,CON-037,Analysis,95.8,Billable,Yes
TMS-000340,2024-03-01,PRJ-0026,CON-022,Delivery,45.2,Billable,Yes
TMS-000341,2024-04-01,PRJ-0026,CON-022,Delivery,47,Billable,Yes
TMS-000342,2024-02-01,PRJ-0026,CON-022,Analysis,24.3,Billable,Yes
TMS-000343,2024-03-01,PRJ-0026,CON-022,Delivery,28.1,Billable,Yes
TMS-000344,2024-03-01,PRJ-0026,CON-022,Admin,57.3,Non-Billable,Yes
TMS-000345,2024-02-01,PRJ-0026,CON-037,Delivery,2,Billable,Yes
TMS-000346,2024-03-01,PRJ-0026,CON-078,Delivery,2,Billable,Yes
TMS-000347,2025-10-01,PRJ-0027,CON-008,Delivery,155.6,Billable,Yes
TMS-000348,2025-10-01,PRJ-0027,CON-008,Internal Training,183.6,Non-Billable,Yes
TMS-000349,2025-10-01,PRJ-0027,CON-074,Delivery,176.8,Billable,Yes
TMS-000350,2025-10-01,PRJ-0027,CON-045,Internal Training,41.6,Non-Billable,Yes
TMS-000351,2025-10-01,PRJ-0027,CON-045,Analysis,185.3,Billable,Yes
TMS-000352,2025-10-01,PRJ-0027,CON-008,Client Workshop,83.7,Billable,Yes
TMS-000353,2025-10-01,PRJ-0027,CON-074,Sales Support,26.2,Non-Billable,Yes
TMS-000354,2025-10-01,PRJ-0027,CON-045,Delivery,188.9,Billable,Yes
TMS-000355,2025-09-01,PRJ-0027,CON-074,Delivery,158.3,Billable,Yes
TMS-000356,2025-09-01,PRJ-0027,CON-074,Delivery,55.3,,Yes
TMS-000357,2025-09-01,PRJ-0027,CON-008,Delivery,16.9,Billable,Yes
TMS-000358,2025-10-01,PRJ-0027,CON-074,Sales Support,23.4,Non-Billable,Yes
TMS-000359,2025-03-01,PRJ-0028,CON-008,Delivery,136.9,Billable,Yes
TMS-000360,2024-11-01,PRJ-0028,CON-008,Delivery,132.4,Billable,Yes
TMS-000361,2025-04-01,PRJ-0028,CON-075,Sales Support,95.3,Non-Billable,Yes
TMS-000362,2025-01-01,PRJ-0028,CON-075,Client Workshop,109.5,Billable,Yes
TMS-000363,2025-01-01,PRJ-0028,CON-008,Delivery,193.4,Billable,Yes
TMS-000364,2024-11-01,PRJ-0028,CON-075,Analysis,93.6,Billable,Yes
TMS-000365,2025-01-01,PRJ-0028,CON-008,Delivery,54.9,Billable,Yes
TMS-000366,2024-12-01,PRJ-0028,CON-044,Delivery,180.6,Billable,Yes
TMS-000367,2025-03-01,PRJ-0028,CON-075,Client Workshop,148.3,Billable,Yes
TMS-000368,2024-12-01,PRJ-0028,CON-075,Sales Support,177.6,Non-Billable,Yes
TMS-000369,2025-02-01,PRJ-0028,CON-075,QA Review,83.8,Billable,Yes
TMS-000370,2025-04-01,PRJ-0028,CON-075,Admin,11.6,Non-Billable,Yes
TMS-000371,2024-12-01,PRJ-0028,CON-044,Client Workshop,116.7,Billable,No
TMS-000372,2024-11-01,PRJ-0028,CON-075,Delivery,45.3,Billable,Yes
TMS-000373,2025-02-01,PRJ-0028,CON-044,Analysis,56.4,Billable,Yes
TMS-000374,2024-12-01,PRJ-0028,CON-044,Client Workshop,133.2,Billable,Yes
TMS-000375,2025-02-01,PRJ-0028,CON-044,Internal Training,18.6,Non-Billable,Yes
TMS-000376,2025-03-01,PRJ-0028,CON-075,Delivery,91,Billable,Yes
TMS-000377,2025-03-01,PRJ-0028,CON-044,Analysis,157.7,Billable,Yes
TMS-000378,2024-12-01,PRJ-0028,CON-075 ,Sales Support,196.9,Non-Billable,No
TMS-000379,2024-12-01,PRJ-0028,CON-075,Analysis,54.3,Billable,Yes
TMS-000380,2024-06-01,PRJ-0029,CON-074,Analysis,169.3,Billable,Yes
TMS-000381,2024-06-01,PRJ-0029,CON-074,Delivery,170.4,Billable,Yes
TMS-000382,2024-02-01,PRJ-0029,CON-074,Analysis,62.8,Billable,Yes
TMS-000383,2024-05-01,PRJ-0029,CON-036,Delivery,150.7,Billable,Yes
TMS-000384,2024-02-01,PRJ-0029,CON-074,Sales Support,88.3,Non-Billable,Yes
TMS-000385,2024-03-01,PRJ-0029,CON-062,Analysis,130.2,Billable,Yes
TMS-000386,2024-07-01,PRJ-0029,CON-036,QA Review,76.2,Billable,Yes
TMS-000387,2024-08-01,PRJ-0029,CON-062,Delivery,86.7,Billable,Yes
TMS-000388,2024-04-01,PRJ-0029,CON-036,Analysis,187.2,Billable,Yes
TMS-000389,2024-08-01,PRJ-0029,CON-036,Delivery,132.1,Billable,Yes
TMS-000390,2024-07-01,PRJ-0029,CON-062,Delivery,133.4,Billable,Yes
TMS-000391,2024-02-01,PRJ-0029,CON-062,Delivery,149.4,Billable,Yes
TMS-000392,2024-07-01,prj-0029,CON-062,Delivery,111.4,Billable,Yes
TMS-000393,2024-08-01,PRJ-0029,CON-062,Delivery,96.1,Billable,Yes
TMS-000394,2024-06-01,PRJ-0029,CON-036,Delivery,197.7,,Yes
TMS-000395,2024-06-01,PRJ-0029,CON-074,Client Workshop,89.3,Billable,Yes
TMS-000396,2024-05-01,PRJ-0029,CON-062,Analysis,23.7,Billable,Yes
TMS-000397,2024-08-01,PRJ-0029,CON-074,Delivery,128.3,Billable,Yes
TMS-000398,2024-02-01,PRJ-0029,CON-036,Internal Training,185.4,Non-Billable,Yes
TMS-000399,2025-07-01,PRJ-0030,CON-070,Delivery,62.7,Billable,Yes
TMS-000400,2025-11-01,PRJ-0030,CON-070,Client Workshop,163.5,Billable,Yes
TMS-000401,2025-11-01,PRJ-0030,CON-057,Sales Support,191.1,Non-Billable,Yes
TMS-000402,2025-10-01,PRJ-0030,CON-057,Analysis,95.9,Billable,Yes
TMS-000403,2025-07-01,PRJ-0030,CON-070,Delivery,172.5,Billable,Yes
TMS-000404,2025-11-01,PRJ-0030,CON-057,QA Review,28.7,Billable,Yes
TMS-000405,2023-07-01,PRJ-0031,CON-026,Delivery,76.4,Billable,Yes
TMS-000406,2023-05-01,PRJ-0031,CON-011,Delivery,157.4,Billable,Yes
TMS-000407,2023-07-01,PRJ-0031,CON-011,QA Review,79,Billable,Yes
TMS-000408,2023-07-01,PRJ-0031,CON-011,Client Workshop,88.3,Billable,Yes
TMS-000409,2023-04-01,PRJ-0031,CON-011,Internal Training,100.9,Non-Billable,Yes
TMS-000410,2023-05-01,PRJ-0031,CON-074,QA Review,25.8,Billable,Yes
TMS-000411,2023-07-01,PRJ-0031,CON-011,Analysis,115.9,Billable,Yes
TMS-000412,2023-08-01,PRJ-0031,CON-074,Analysis,156.5,Billable,Yes
TMS-000413,2023-06-01,PRJ-0031,CON-026,Client Workshop,17.7,Billable,Yes
TMS-000414,2023-06-01,PRJ-0031,CON-011,Client Workshop,117,Billable,Yes
TMS-000415,2023-06-01,PRJ-0031,CON-074,Analysis,42.4,Billable,Yes
TMS-000416,2023-07-01,PRJ-0031,CON-026,Delivery,60.2,Billable,Yes
TMS-000417,2023-08-01,PRJ-0031,CON-011,Delivery,21.6,Billable,Yes
TMS-000418,2023-07-01,PRJ-0031,CON-074,Analysis,20.5,Billable,Yes
TMS-000419,2025-08-01,PRJ-0032,CON-045,QA Review,16,Billable,Yes
TMS-000420,2025-09-01,PRJ-0032,CON-017,Delivery,55.6,Billable,Yes
TMS-000421,2025-07-01,PRJ-0032,CON-045,Delivery,109.7,Billable,Yes
TMS-000422,2025-06-01,PRJ-0032,CON-017,Analysis,19.6,Billable,Yes
TMS-000423,2025-07-01,PRJ-0032,CON-026,Delivery,109.6,Billable,Yes
TMS-000424,2025-08-01,PRJ-0032,CON-017,Analysis,197.2,Billable,Yes
TMS-000425,2025-07-01,PRJ-0032,CON-026,Delivery,168.2,Billable,Yes
TMS-000426,2025-09-01,PRJ-0032,CON-045,QA Review,68.7,Billable,Yes
TMS-000427,2025-05-01,PRJ-0032,CON-045,Delivery,19.3,Billable,No
TMS-000428,2025-07-01,PRJ-0032,CON-017,Analysis,15.9,Billable,Yes
TMS-000429,2025-01-01,PRJ-0033,CON-080,Delivery,165.9,Billable,Yes
TMS-000430,2024-09-01,PRJ-0033,CON-077,Analysis,121.9,Billable,Yes
TMS-000431,2025-01-01,PRJ-0033,CON-077,Delivery,152.2,Billable,Yes
TMS-000432,2024-09-01,PRJ-0033,CON-077,Delivery,51.6,Billable,Yes
TMS-000433,2024-10-01,PRJ-0033,CON-077,Analysis,18.8,Billable,Yes
TMS-000434,2024-09-01,PRJ-0033,CON-077,Analysis,148.1,Billable,Yes
TMS-000435,2025-01-01,PRJ-0033,CON-080,QA Review,157.2,Billable,Yes
TMS-000436,2024-08-01,PRJ-0033,CON-077,Sales Support,27.8,Non-Billable,Yes
TMS-000437,2024-12-01,PRJ-0033,CON-077,Analysis,154.7,Billable,Yes
TMS-000438,2024-09-01,PRJ-0034,CON-026,Internal Training,131.7,Non-Billable,Yes
TMS-000439,2024-11-01,PRJ-0034,CON-029,Analysis,149.9,Billable,Yes
TMS-000440,2024-11-01,PRJ-0034,CON-029 ,Client Workshop,182.6,Billable,Yes
TMS-000441,2024-09-01,PRJ-0034,CON-026,QA Review,23.2,Billable,Yes
TMS-000442,2024-11-01,PRJ-0034,CON-026,Client Workshop,64.9,Billable,Yes
TMS-000443,2024-10-01,PRJ-0034,CON-006,Sales Support,21.1,Non-Billable,Yes
TMS-000444,2025-01-01,PRJ-0034,CON-006,Analysis,64.7,Billable,Yes
TMS-000445,2024-09-01,PRJ-0034,CON-006,Internal Training,184.9,Non-Billable,Yes
TMS-000446,2024-11-01,PRJ-0034,CON-029,Sales Support,38.4,Non-Billable,Yes
TMS-000447,2025-01-01,PRJ-0034,CON-029,QA Review,167.3,Billable,Yes
TMS-000448,2024-11-01,PRJ-0034,CON-026,Client Workshop,168.4,Billable,Yes
TMS-000449,2025-01-01,PRJ-0034,CON-006,Delivery,58.7,Billable,Yes
TMS-000450,2024-09-01,PRJ-0034,CON-006,Delivery,56.6,Billable,Yes
TMS-000451,2024-11-01,PRJ-0034,CON-026,Delivery,103,Billable,Yes
TMS-000452,2024-12-01,PRJ-0034,CON-029,Delivery,69,Billable,Yes
TMS-000453,2024-11-01,PRJ-0034,CON-026,Delivery,32.9,Billable,Yes
TMS-000454,2024-12-01,PRJ-0034,CON-029,Client Workshop,49.1,Billable,Yes
TMS-000455,2025-12-01,PRJ-0035,CON-017,Client Workshop,157.2,Billable,Yes
TMS-000456,2025-12-01,PRJ-0035,CON-017,Analysis,121.3,Billable,Yes
TMS-000457,2025-10-01,PRJ-0035,CON-033,Sales Support,4,Non-Billable,Yes
TMS-000458,2025-10-01,PRJ-0035,CON-033,Delivery,2,Billable,Yes
TMS-000459,2023-05-01,PRJ-0036,CON-002,Analysis,154.5,Billable,Yes
TMS-000460,2023-05-01,PRJ-0036,CON-047,Analysis,42.7,,Yes
TMS-000461,2023-06-01,PRJ-0036,CON-057,Analysis,182.9,Billable,Yes
TMS-000462,2023-06-01,PRJ-0036,CON-002,Delivery,196.4,Billable,Yes
TMS-000463,2023-05-01,PRJ-0036,CON-002,Delivery,117.6,Billable,Yes
TMS-000464,2023-06-01,PRJ-0036,CON-047,QA Review,161.3,Billable,Yes
TMS-000465,2023-06-01,PRJ-0036,CON-047,Delivery,154.5,Billable,No
TMS-000466,2023-05-01,PRJ-0036 ,CON-047,Delivery,104.6,Billable,Yes
TMS-000467,2023-06-01,PRJ-0036,CON-047,Delivery,54.6,Billable,No
TMS-000468,2023-05-01,PRJ-0036,CON-002,Delivery,111.5,Billable,Yes
TMS-000469,2023-06-01,PRJ-0036, CON-057 ,Delivery,135.8,Billable,Yes
TMS-000470,2023-06-01,PRJ-0036,CON-057,QA Review,191.2,Billable,Yes
TMS-000471,2023-06-01,PRJ-0036,CON-047,QA Review,94,Billable,Yes
TMS-000472,2023-01-01,PRJ-0037,CON-049,QA Review,58.5,Billable,Yes
TMS-000473,2023-01-01,PRJ-0037,CON-049,Delivery,148,Billable,Yes
TMS-000474,2023-01-01,PRJ-0037,CON-075,Client Workshop,93.2,Billable,Yes
TMS-000475,2023-02-01,PRJ-0037,CON-049,Client Workshop,35.5,Billable,Yes
TMS-000476,2023-01-01,PRJ-0037,CON-054,Delivery,68.6,Billable,Yes
TMS-000477,2023-03-01,PRJ-0037,CON-054,Analysis,181.6,Billable,Yes
TMS-000478,2023-02-01,PRJ-0037,CON-054,Analysis,99.7,Billable,Yes
TMS-000479,2023-03-01,PRJ-0037,CON-054,Analysis,116.6,Billable,Yes
TMS-000480,2023-03-01,PRJ-0037,CON-054,Admin,191.2,Non-Billable,Yes
TMS-000481,2023-01-01,PRJ-0037,CON-054,Sales Support,121.1,Non-Billable,Yes
TMS-000482,2023-03-01,PRJ-0037,CON-075,Delivery,114.3,Billable,Yes
TMS-000483,2023-01-01,PRJ-0037,CON-049,Analysis,111.8,Billable,Yes
TMS-000484,2023-01-01,PRJ-0037,CON-049,Analysis,50.7,Billable,Yes
TMS-000485,2023-03-01,PRJ-0037,CON-054,Delivery,196.3,Billable,Yes
TMS-000486,2025-12-01,PRJ-0038,CON-028,Delivery,132.3,Billable,Yes
TMS-000487,2025-12-01,PRJ-0038,CON-028,Analysis,197.2,Billable,Yes
TMS-000488,2025-09-01,PRJ-0038,CON-008,Delivery,177.1,Billable,Yes
TMS-000489,2025-10-01,PRJ-0038,CON-028,Delivery,152.7,Billable,Yes
TMS-000490,2025-10-01,PRJ-0038,CON-033,Delivery,52.9,Billable,Yes
TMS-000491,2025-11-01,PRJ-0038,CON-008,Analysis,10.4,,Yes
TMS-000492,2025-08-01,PRJ-0038,CON-008,Delivery,61.1,Billable,Yes
TMS-000493,2024-12-01,PRJ-0039,CON-008,Analysis,184.5,Billable,Yes
TMS-000494,2024-11-01,PRJ-0039,CON-008,QA Review,145.3,Billable,Yes
TMS-000495,2024-11-01,PRJ-0039,CON-028,Admin,73.8,Non-Billable,Yes
TMS-000496,2024-11-01,PRJ-0039,CON-075,Analysis,124.9,Billable,Yes
TMS-000497,2024-12-01,PRJ-0039,CON-075,Analysis,159.1,Billable,Yes
TMS-000498,2024-09-01,PRJ-0039,CON-008,Delivery,160.2,Billable,Yes
TMS-000499,2024-12-01,PRJ-0039,CON-075,Analysis,184.7,Billable,No
TMS-000500,2024-09-01,PRJ-0039,CON-075,QA Review,138.7,Billable,Yes
TMS-000501,2024-09-01,PRJ-0039,CON-075,Client Workshop,192.2,Billable,Yes
TMS-000502,2024-11-01,PRJ-0039,CON-008,QA Review,181.3,Billable,Yes
TMS-000503,2023-07-01,PRJ-0040,CON-074,Analysis,43.3,Billable,Yes
TMS-000504,2023-07-01,PRJ-0040,CON-036,Analysis,34.8,Billable,Yes
TMS-000505,2023-06-01,PRJ-0040,CON-074,Admin,53,Non-Billable,Yes
TMS-000506,2023-06-01,PRJ-0040,CON-036,Sales Support,114.5,Non-Billable,Yes
TMS-000507,2023-06-01,PRJ-0040,CON-062,Analysis,63.2,Billable,Yes
TMS-000508,2024-02-01,PRJ-0041,CON-033,Delivery,21.4,Billable,Yes
TMS-000509,2024-02-01,PRJ-0041,CON-033,Analysis,191.5,Billable,Yes
TMS-000510,2024-03-01,PRJ-0041,CON-069,Client Workshop,70,Billable,Yes
TMS-000511,2024-02-01,PRJ-0041,CON-033,Delivery,32.6,Billable,Yes
TMS-000512,2024-02-01,PRJ-0041,CON-033,Analysis,34.5,Billable,Yes
TMS-000513,2024-02-01,PRJ-0041,CON-069,QA Review,48,Billable,Yes
TMS-000514,2024-02-01,PRJ-0041,CON-069,Admin,176.6,Non-Billable,Yes
TMS-000515,2024-02-01,PRJ-0041,CON-033,Sales Support,46.1,Non-Billable,Yes
TMS-000516,2024-03-01,PRJ-0041,CON-069,Internal Training,138.2,Non-Billable,Yes
TMS-000517,2024-02-01,PRJ-0041,CON-033,Delivery,169.5,Billable,Yes
TMS-000518,2024-03-01,prj-0042 ,CON-008,Delivery,121.4,Billable,Yes
TMS-000519,2024-06-01,PRJ-0042,CON-069,Analysis,192.2,Billable,Yes
TMS-000520,2024-03-01,PRJ-0042,CON-029,Client Workshop,82.6,Billable,Yes
TMS-000521,2024-04-01,PRJ-0042,CON-008,Client Workshop,185,Billable,Yes
TMS-000522,2024-04-01,PRJ-0042,CON-008,Admin,67.1,Non-Billable,Yes
TMS-000523,2024-08-01,PRJ-0042,CON-008,Delivery,157.4,Billable,Yes
TMS-000524,2024-03-01,PRJ-0042,CON-008,QA Review,137.1,Billable,Yes
TMS-000525,2024-04-01,PRJ-0042,CON-008,Delivery,109.8,Billable,Yes
TMS-000526,2024-08-01,PRJ-0042,CON-029,Internal Training,172.3,Non-Billable,Yes
TMS-000527,2024-07-01,PRJ-0042,CON-029,Delivery,57.5,Billable,Yes
TMS-000528,2024-07-01,PRJ-0042,CON-008,Delivery,192.4,Billable,Yes
TMS-000529,2024-04-01,PRJ-0042,CON-069,Analysis,73.7,Billable,Yes
TMS-000530,2024-03-01,PRJ-0042,CON-069,Sales Support,126.5,Non-Billable,Yes
TMS-000531,2024-02-01,PRJ-0042,CON-029,Delivery,142.7,Billable,Yes
TMS-000532,2024-05-01,PRJ-0042,CON-008,Client Workshop,12.3,Billable,Yes
TMS-000533,2024-03-01,PRJ-0042,CON-069,Delivery,22.7,Billable,Yes
TMS-000534,2024-05-01,PRJ-0042,CON-069,Delivery,115,Billable,Yes
TMS-000535,2024-04-01,PRJ-0042,CON-069,Delivery,99.1,Billable,Yes
TMS-000536,2024-04-01,PRJ-0042,CON-069,Delivery,27.6,Billable,Yes
TMS-000537,2024-04-01,PRJ-0042,CON-008,QA Review,181.4,Billable,Yes
TMS-000538,2024-05-01,PRJ-0042,CON-069,Admin,61.7,Non-Billable,Yes
TMS-000539,2024-03-01,PRJ-0042,CON-029,QA Review,86.2,Billable,Yes
TMS-000540,2024-06-01,PRJ-0042,CON-069,Delivery,99.7,Billable,Yes
TMS-000541,2024-03-01,PRJ-0042,CON-029,Delivery,138.7,Billable,Yes
TMS-000542,2024-05-01,PRJ-0042,CON-008,Client Workshop,19.1,Billable,No
TMS-000543,2024-02-01,PRJ-0042,CON-069,Delivery,36.9,Billable,Yes
TMS-000544,2024-07-01,PRJ-0042,CON-008,Delivery,13.6,Billable,Yes
TMS-000545,2024-02-01,PRJ-0042,CON-069,Sales Support,2,Non-Billable,Yes
TMS-000546,2024-02-01,PRJ-0042,CON-029,Delivery,2,Billable,Yes
TMS-000547,2024-07-01,PRJ-0042,CON-008,Delivery,2,Billable,Yes
TMS-000548,2024-07-01,PRJ-0042,CON-008,QA Review,2,Billable,Yes
TMS-000549,2025-11-01,PRJ-0043,CON-034,Delivery,42.4,Billable,Yes
TMS-000550,2025-11-01,PRJ-0043,CON-034,Analysis,118.6,Billable,Yes
TMS-000551,2025-10-01,PRJ-0043,CON-055,Analysis,14.1,Billable,Yes
TMS-000552,2025-11-01,PRJ-0043,CON-034,Delivery,15.6,Billable,Yes
TMS-000553,2025-10-01,PRJ-0043,CON-034,Delivery,55.2,Billable,Yes
TMS-000554,2025-10-01, PRJ-0043,CON-055,Analysis,105.3,Billable,Yes
TMS-000555,2025-11-01,PRJ-0043,CON-055,Delivery,178.9,Billable,Yes
TMS-000556,2025-12-01,PRJ-0043,CON-055,Client Workshop,101.2,Billable,Yes
TMS-000557,2025-11-01,PRJ-0043,CON-055,Analysis,150.6,Billable,Yes
TMS-000558,2025-12-01,PRJ-0043,CON-055,Analysis,189.8,Billable,Yes
TMS-000559,2025-03-01,PRJ-0044,CON-022,Analysis,182.3,Billable,Yes
TMS-000560,2025-03-01,PRJ-0044,CON-037,Delivery,34.9,Billable,Yes
TMS-000561,2025-04-01,PRJ-0044,CON-022,Delivery,173,Billable,Yes
TMS-000562,2025-02-01,PRJ-0044,CON-037,Delivery,67.8,Billable,Yes
TMS-000563,2025-03-01,PRJ-0044,CON-043,Delivery,71.1,Billable,Yes
TMS-000564,2025-03-01,PRJ-0044,CON-022,Analysis,99.5,Billable,Yes
TMS-000565,2025-03-01,PRJ-0044,CON-037,Client Workshop,79.1,Billable,Yes
TMS-000566,2025-03-01,PRJ-0044,CON-037,Delivery,139.8,Billable,Yes
TMS-000567,2025-01-01,PRJ-0044,CON-037,QA Review,66.2,Billable,No
TMS-000568,2025-01-01,PRJ-0044,CON-037,Delivery,174.8,Billable,Yes
TMS-000569,2025-03-01,PRJ-0044,CON-037,Delivery,33.8,Billable,Yes
TMS-000570,2025-02-01,PRJ-0044,CON-037,Client Workshop,117.5,Billable,Yes
TMS-000571,2025-02-01,PRJ-0044,CON-037,Delivery,153.2,Billable,Yes
TMS-000572,2025-03-01,PRJ-0044,CON-022,Analysis,72,Billable,Yes
TMS-000573,2025-04-01,PRJ-0044,CON-022,Delivery,179.5,Billable,Yes
TMS-000574,2025-02-01,PRJ-0044,CON-037,Delivery,102.6,Billable,Yes
TMS-000575,2025-02-01,PRJ-0044,CON-043,Analysis,142.2,Billable,Yes
TMS-000576,2025-03-01,PRJ-0044,con-037 ,Analysis,196.6,Billable,Yes
TMS-000577,2025-02-01,PRJ-0044,CON-022,QA Review,57.4,Billable,Yes
TMS-000578,2025-03-01,PRJ-0044,CON-043,Analysis,155.9,Billable,Yes
TMS-000579,2025-03-01,PRJ-0044,CON-043,Delivery,107,Billable,Yes
TMS-000580,2025-03-01,PRJ-0044,CON-037,Delivery,191.9,Billable,Yes
TMS-000581,2025-02-01,PRJ-0044,CON-043,Client Workshop,166.7,Billable,Yes
TMS-000582,2025-02-01,PRJ-0044,CON-043,Client Workshop,8.7,Billable,Yes
TMS-000583,2025-08-01,PRJ-0045,CON-033,Analysis,76.1,Billable,Yes
TMS-000584,2025-09-01,PRJ-0045,CON-033,Analysis,89.3,Billable,Yes
TMS-000585,2025-08-01,PRJ-0045,CON-033,Analysis,89.4,Billable,Yes
TMS-000586,2025-08-01,PRJ-0045,CON-017,Delivery,116.5,Billable,Yes
TMS-000587,2025-09-01,PRJ-0045,CON-033,Admin,44.4,Non-Billable,Yes
TMS-000588,2025-08-01,PRJ-0045,CON-033,Delivery,138,Billable,Yes
TMS-000589,2025-09-01,PRJ-0045,CON-033,Client Workshop,188.8,Billable,Yes
TMS-000590,2023-02-01,PRJ-0046,CON-033,Delivery,144.1,Billable,Yes
TMS-000591,2023-03-01,PRJ-0046,CON-016,Delivery,189.9,Billable,Yes
TMS-000592,2023-02-01,PRJ-0046,CON-016,Delivery,27.2,Billable,Yes
TMS-000593,2023-02-01,PRJ-0046,CON-033,Admin,98,Non-Billable,Yes
TMS-000594,2023-02-01,PRJ-0046,CON-033,Delivery,135.2,Billable,No
TMS-000595,2023-02-01,PRJ-0046,CON-016,Client Workshop,18.5,Billable,Yes
TMS-000596,2023-03-01,PRJ-0046,CON-033,Delivery,19,Billable,Yes
TMS-000597,2023-03-01,PRJ-0046,CON-033,Analysis,2,Billable,Yes
TMS-000598,2023-06-01,PRJ-0047,CON-038,Sales Support,25.4,Non-Billable,Yes
TMS-000599,2023-06-01,PRJ-0047,CON-072,Delivery,163.7,Billable,Yes
TMS-000600,2023-05-01,PRJ-0047,CON-038,Analysis,45.9,Billable,Yes
TMS-000601,2023-06-01,PRJ-0047,CON-038,Admin,132.1,Non-Billable,Yes
TMS-000602,2023-05-01,PRJ-0047,CON-038,QA Review,193.8,Billable,Yes
TMS-000603,2023-06-01,PRJ-0047,CON-038,Client Workshop,81.8,Billable,Yes
TMS-000604,2023-06-01,PRJ-0047,CON-072,Delivery,43.8,Billable,Yes
TMS-000605,2023-05-01,PRJ-0047,CON-072,QA Review,86.7,Billable,Yes
TMS-000606,2023-06-01,PRJ-0047,con-038,Client Workshop,50.4,Billable,Yes
TMS-000607,2023-05-01,PRJ-0047,CON-038,Client Workshop,66.5,Billable,Yes
TMS-000608,2023-07-01,PRJ-0047,CON-038,Delivery,25.8,Billable,Yes
TMS-000609,2023-06-01,PRJ-0047,CON-072,Analysis,24.1,Billable,Yes
TMS-000610,2023-05-01,PRJ-0047,CON-072,Sales Support,132.3,Non-Billable,Yes
TMS-000611,2023-05-01,PRJ-0047,CON-072,QA Review,93.2,Billable,Yes
TMS-000612,2023-05-01,PRJ-0047,CON-038,Analysis,113.8,Billable,Yes
TMS-000613,2023-05-01,PRJ-0047,CON-072,Delivery,100,Billable,Yes
TMS-000614,2023-06-01,PRJ-0047,CON-038,Sales Support,30.9,Non-Billable,Yes
TMS-000615,2024-06-01,PRJ-0048,CON-057,Analysis,41.6,Billable,Yes
TMS-000616,2024-06-01,PRJ-0048,CON-057,Delivery,103.7,Billable,Yes
TMS-000617,2024-07-01,PRJ-0048,CON-002,Analysis,182.6,Billable,Yes
TMS-000618,2024-07-01,PRJ-0048,CON-057,Delivery,198.1,Billable,Yes
TMS-000619,2024-07-01,PRJ-0048,CON-002,Sales Support,169.7,Non-Billable,Yes
TMS-000620,2024-07-01,PRJ-0048,CON-057,Analysis,22.7,Billable,Yes
TMS-000621,2024-06-01,PRJ-0048,CON-057,Delivery,135.8,Billable,Yes
TMS-000622,2024-05-01,PRJ-0048,CON-002,Delivery,86.9,Billable,Yes
TMS-000623,2024-06-01,PRJ-0048,CON-002,Delivery,42.4,Billable,Yes
TMS-000624,2024-05-01,PRJ-0048,CON-057,Delivery,10.9,Billable,Yes
TMS-000625,2024-06-01,PRJ-0048,CON-002,Delivery,67.6,Billable,Yes
TMS-000626,2024-07-01,PRJ-0048,CON-002,Delivery,2,Billable,Yes
TMS-000627,2023-10-01,PRJ-0049,CON-033,Analysis,181.7,Billable,Yes
